,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
9181,2,0,0,80,0,2,1,0,1,1,0,4,12,5,1,0,2,1,0,0,0,1,0,0
9182,2,0,1,55,0,4,1,0,1,1,0,4,12,5,1,0,2,1,0,1,1,0,1,0
9183,2,0,2,30,0,3,1,0,1,1,0,4,12,5,1,0,2,1,0,1,0,1,0,1
9184,0,0,0,80,1,2,0,1,6,0,0,2,22,0,3,3,2,1,2,1,0,0,1,1
9185,0,1,0,80,2,1,1,1,6,0,0,2,22,0,3,3,2,1,2,1,0,0,1,0
9186,0,1,0,80,4,2,1,1,6,0,0,2,22,0,3,3,2,1,2,1,0,0,1,1
9187,0,1,0,55,1,0,0,1,6,0,0,2,22,0,3,3,2,1,2,1,0,0,1,1
9188,0,1,0,30,4,3,1,1,6,0,0,2,22,0,3,3,2,1,2,1,0,0,1,1
9189,0,1,1,55,4,1,0,1,6,0,0,2,22,0,3,3,2,1,2,1,0,0,1,1
9190,0,0,0,30,1,3,1,1,6,0,0,2,22,0,3,3,2,1,2,1,0,0,1,1
9191,0,0,1,55,1,2,1,1,6,0,0,2,22,0,3,3,2,1,2,1,0,0,1,0
9192,0,0,2,30,2,4,1,1,6,0,0,2,22,0,3,3,2,1,2,0,0,0,1,1
9193,0,0,0,80,4,0,1,1,6,0,0,2,22,0,3,3,2,1,2,0,0,0,1,1
9194,1,0,0,30,3,1,1,1,6,0,0,2,22,0,3,3,2,1,2,0,0,1,0,1
9195,1,0,0,80,3,3,1,1,6,0,0,2,22,0,3,3,2,1,2,0,0,0,1,1
9196,1,0,0,80,3,0,1,1,6,0,0,2,22,0,3,3,2,1,2,0,0,1,0,0
9197,1,0,1,55,3,4,1,1,6,0,0,2,22,0,3,3,2,1,2,1,1,0,1,1
9198,1,0,2,30,4,0,0,1,6,0,0,2,22,0,3,3,2,1,2,1,1,0,1,0
9199,1,0,0,80,4,1,1,1,6,0,0,2,22,0,3,3,2,1,2,1,0,0,1,0
9200,2,0,0,30,0,4,1,1,6,0,0,2,22,0,3,3,2,1,2,1,0,1,0,1
9201,2,0,1,55,0,3,0,1,6,0,0,2,22,0,3,3,2,1,2,1,0,1,0,0
9202,2,0,0,80,0,2,1,1,6,0,0,2,22,0,3,3,2,1,2,0,0,1,0,1
9203,2,0,0,80,0,0,1,1,6,0,0,2,22,0,3,3,2,1,2,0,0,0,1,1
9204,2,0,1,55,0,4,1,1,6,0,0,2,22,0,3,3,2,1,2,1,1,0,1,1
9205,2,0,2,30,0,3,1,1,6,0,0,2,22,0,3,3,2,1,2,1,0,1,0,0
9206,0,0,0,80,1,2,0,1,1,0,1,2,2,5,0,0,3,2,2,1,0,0,1,1
9207,0,1,0,80,2,1,1,1,1,0,1,2,2,5,0,0,3,2,2,1,0,0,1,0
9208,0,1,0,80,4,2,1,1,1,0,1,2,2,5,0,0,3,2,2,1,0,0,1,1
9209,0,1,0,55,1,0,0,1,1,0,1,2,2,5,0,0,3,2,2,1,0,0,1,1
9210,0,1,0,30,4,3,1,1,1,0,1,2,2,5,0,0,3,2,2,1,0,0,1,1
9211,0,1,1,55,4,1,0,1,1,0,1,2,2,5,0,0,3,2,2,1,0,0,1,1
9212,0,0,0,30,1,3,1,1,1,0,1,2,2,5,0,0,3,2,2,1,0,0,1,1
9213,0,0,1,55,1,2,1,1,1,0,1,2,2,5,0,0,3,2,2,1,0,0,1,1
9214,0,0,2,30,2,4,1,1,1,0,1,2,2,5,0,0,3,2,2,0,0,0,1,0
9215,0,0,0,80,4,0,1,1,1,0,1,2,2,5,0,0,3,2,2,0,0,0,1,1
9216,1,0,0,30,3,1,1,1,1,0,1,2,2,5,0,0,3,2,2,0,0,1,0,0
9217,1,0,0,80,3,3,1,1,1,0,1,2,2,5,0,0,3,2,2,0,0,0,1,1
9218,1,0,0,80,3,0,1,1,1,0,1,2,2,5,0,0,3,2,2,0,0,1,0,1
9219,1,0,1,55,3,4,1,1,1,0,1,2,2,5,0,0,3,2,2,1,1,0,1,0
9220,1,0,0,80,4,1,1,1,1,0,1,2,2,5,0,0,3,2,2,1,0,0,1,0
9221,2,0,0,30,0,4,1,1,1,0,1,2,2,5,0,0,3,2,2,1,0,1,0,0
9222,2,0,1,55,0,3,0,1,1,0,1,2,2,5,0,0,3,2,2,1,0,1,0,1
9223,2,0,0,80,0,2,1,1,1,0,1,2,2,5,0,0,3,2,2,0,0,1,0,1
9224,2,0,0,80,0,0,1,1,1,0,1,2,2,5,0,0,3,2,2,0,0,0,1,1
9225,2,0,1,55,0,4,1,1,1,0,1,2,2,5,0,0,3,2,2,1,1,0,1,0
9226,2,0,2,30,0,3,1,1,1,0,1,2,2,5,0,0,3,2,2,1,0,1,0,0
9227,0,0,0,80,1,2,0,1,5,2,0,2,22,2,1,0,4,2,2,1,0,0,1,0
9228,0,1,0,80,4,2,1,1,5,2,0,2,22,2,1,0,4,2,2,1,0,0,1,1
9229,0,1,0,30,4,3,1,1,5,2,0,2,22,2,1,0,4,2,2,1,0,0,1,1
9230,0,0,1,55,1,2,1,1,5,2,0,2,22,2,1,0,4,2,2,1,0,0,1,0
9231,0,0,2,30,2,4,1,1,5,2,0,2,22,2,1,0,4,2,2,0,0,0,1,1
9232,0,3,0,80,2,1,1,1,5,2,0,2,22,2,1,0,4,2,2,0,0,0,1,1
9233,0,3,0,55,2,4,1,1,5,2,0,2,22,2,1,0,4,2,2,0,0,0,1,0
9234,0,0,0,80,4,0,1,1,5,2,0,2,22,2,1,0,4,2,2,0,0,0,1,1
9235,1,0,0,80,3,3,1,1,5,2,0,2,22,2,1,0,4,2,2,0,0,0,1,1
9236,1,0,0,80,3,0,1,1,5,2,0,2,22,2,1,0,4,2,2,0,0,1,0,1
9237,1,0,1,55,3,4,1,1,5,2,0,2,22,2,1,0,4,2,2,1,1,0,1,1
9238,1,0,2,30,4,0,0,1,5,2,0,2,22,2,1,0,4,2,2,1,1,0,1,0
9239,1,3,0,55,4,4,1,1,5,2,0,2,22,2,1,0,4,2,2,1,1,0,1,0
9240,1,3,0,30,4,0,1,1,5,2,0,2,22,2,1,0,4,2,2,0,0,1,0,1
9241,1,0,0,80,4,1,1,1,5,2,0,2,22,2,1,0,4,2,2,1,0,0,1,1
9242,1,3,1,55,3,2,1,1,5,2,0,2,22,2,1,0,4,2,2,0,0,1,0,1
9243,2,0,0,30,0,4,1,1,5,2,0,2,22,2,1,0,4,2,2,1,0,1,0,1
9244,2,0,0,30,0,3,1,1,5,2,0,2,22,2,1,0,4,2,2,1,0,0,1,0
9245,2,0,1,55,0,3,0,1,5,2,0,2,22,2,1,0,4,2,2,1,0,1,0,1
9246,2,0,0,80,0,2,1,1,5,2,0,2,22,2,1,0,4,2,2,0,0,1,0,1
9247,2,0,1,55,0,4,1,1,5,2,0,2,22,2,1,0,4,2,2,1,1,0,1,0
9248,2,0,2,30,0,3,1,1,5,2,0,2,22,2,1,0,4,2,2,1,0,1,0,1
9249,0,0,0,80,1,2,0,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9250,0,1,0,80,2,1,1,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9251,0,1,0,80,4,2,1,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9252,0,1,0,55,1,0,0,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9253,0,1,0,30,4,3,1,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9254,0,1,1,55,4,1,0,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9255,0,0,0,30,1,3,1,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9256,0,0,1,55,1,2,1,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9257,0,0,2,30,2,4,1,0,6,0,0,2,13,3,0,2,4,3,2,0,0,0,1,1
9258,0,0,0,80,4,0,1,0,6,0,0,2,13,3,0,2,4,3,2,0,0,0,1,1
9259,1,0,0,30,3,1,1,0,6,0,0,2,13,3,0,2,4,3,2,0,0,1,0,1
9260,1,0,0,80,3,3,1,0,6,0,0,2,13,3,0,2,4,3,2,0,0,0,1,1
9261,1,0,0,80,3,0,1,0,6,0,0,2,13,3,0,2,4,3,2,0,0,1,0,1
9262,1,0,1,55,3,4,1,0,6,0,0,2,13,3,0,2,4,3,2,1,1,0,1,0
9263,1,0,2,30,4,0,0,0,6,0,0,2,13,3,0,2,4,3,2,1,1,0,1,0
9264,1,0,0,80,4,1,1,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9265,2,0,0,30,0,4,1,0,6,0,0,2,13,3,0,2,4,3,2,1,0,1,0,0
9266,2,0,0,30,0,3,1,0,6,0,0,2,13,3,0,2,4,3,2,1,0,0,1,1
9267,2,0,1,55,0,3,0,0,6,0,0,2,13,3,0,2,4,3,2,1,0,1,0,1
9268,2,0,0,80,0,2,1,0,6,0,0,2,13,3,0,2,4,3,2,0,0,1,0,1
9269,2,0,0,80,0,0,1,0,6,0,0,2,13,3,0,2,4,3,2,0,0,0,1,1
9270,2,0,1,55,0,4,1,0,6,0,0,2,13,3,0,2,4,3,2,1,1,0,1,0
9271,2,0,2,30,0,3,1,0,6,0,0,2,13,3,0,2,4,3,2,1,0,1,0,1
9272,0,0,0,80,1,2,0,1,2,0,0,2,0,7,0,2,3,1,0,1,0,0,1,0
9273,0,1,0,80,2,1,1,1,2,0,0,2,0,7,0,2,3,1,0,1,0,0,1,1
9274,0,1,0,80,4,2,1,1,2,0,0,2,0,7,0,2,3,1,0,1,0,0,1,1
9275,0,1,0,55,1,0,0,1,2,0,0,2,0,7,0,2,3,1,0,1,0,0,1,1
9276,0,1,0,30,4,3,1,1,2,0,0,2,0,7,0,2,3,1,0,1,0,0,1,1
9277,0,1,1,55,4,1,0,1,2,0,0,2,0,7,0,2,3,1,0,1,0,0,1,1
9278,0,0,0,30,1,3,1,1,2,0,0,2,0,7,0,2,3,1,0,1,0,0,1,1
9279,0,0,2,30,2,4,1,1,2,0,0,2,0,7,0,2,3,1,0,0,0,0,1,0
9280,0,0,0,80,4,0,1,1,2,0,0,2,0,7,0,2,3,1,0,0,0,0,1,1
9281,1,0,0,30,3,1,1,1,2,0,0,2,0,7,0,2,3,1,0,0,0,1,0,1
9282,1,0,0,80,3,3,1,1,2,0,0,2,0,7,0,2,3,1,0,0,0,0,1,1
9283,1,0,0,80,3,0,1,1,2,0,0,2,0,7,0,2,3,1,0,0,0,1,0,1
9284,1,0,1,55,3,4,1,1,2,0,0,2,0,7,0,2,3,1,0,1,1,0,1,0
9285,1,0,2,30,4,0,0,1,2,0,0,2,0,7,0,2,3,1,0,1,1,0,1,1
9286,1,0,0,80,4,1,1,1,2,0,0,2,0,7,0,2,3,1,0,1,0,0,1,1
9287,2,0,0,30,0,4,1,1,2,0,0,2,0,7,0,2,3,1,0,1,0,1,0,0
9288,2,0,1,55,0,3,0,1,2,0,0,2,0,7,0,2,3,1,0,1,0,1,0,1
9289,2,0,0,80,0,2,1,1,2,0,0,2,0,7,0,2,3,1,0,0,0,1,0,1
9290,2,0,0,80,0,0,1,1,2,0,0,2,0,7,0,2,3,1,0,0,0,0,1,1
9291,2,0,1,55,0,4,1,1,2,0,0,2,0,7,0,2,3,1,0,1,1,0,1,0
9292,2,0,2,30,0,3,1,1,2,0,0,2,0,7,0,2,3,1,0,1,0,1,0,1
9293,0,0,0,80,1,2,0,0,7,2,1,4,3,8,0,1,3,2,2,1,0,0,1,1
9294,0,1,0,80,4,2,1,0,7,2,1,4,3,8,0,1,3,2,2,1,0,0,1,1
9295,0,1,0,30,4,3,1,0,7,2,1,4,3,8,0,1,3,2,2,1,0,0,1,1
9296,0,0,1,55,1,2,1,0,7,2,1,4,3,8,0,1,3,2,2,1,0,0,1,0
9297,0,0,2,30,2,4,1,0,7,2,1,4,3,8,0,1,3,2,2,0,0,0,1,0
9298,0,0,0,80,4,0,1,0,7,2,1,4,3,8,0,1,3,2,2,0,0,0,1,0
9299,0,2,0,80,1,2,1,0,7,2,1,4,3,8,0,1,3,2,2,0,0,0,1,1
9300,0,2,0,80,2,2,1,0,7,2,1,4,3,8,0,1,3,2,2,0,0,0,1,0
9301,0,2,0,80,4,1,1,0,7,2,1,4,3,8,0,1,3,2,2,1,0,0,1,0
9302,1,2,0,80,3,1,0,0,7,2,1,4,3,8,0,1,3,2,2,1,0,1,0,0
9303,1,2,0,80,4,3,0,0,7,2,1,4,3,8,0,1,3,2,2,1,0,0,1,0
9304,1,2,0,30,3,4,0,0,7,2,1,4,3,8,0,1,3,2,2,1,0,0,1,1
9305,1,0,0,80,3,3,1,0,7,2,1,4,3,8,0,1,3,2,2,0,0,0,1,1
9306,1,0,0,80,3,0,1,0,7,2,1,4,3,8,0,1,3,2,2,0,0,1,0,1
9307,1,0,1,55,3,4,1,0,7,2,1,4,3,8,0,1,3,2,2,1,1,0,1,0
9308,1,0,2,30,4,0,0,0,7,2,1,4,3,8,0,1,3,2,2,1,1,0,1,0
9309,1,0,0,80,4,1,1,0,7,2,1,4,3,8,0,1,3,2,2,1,0,0,1,1
9310,2,0,0,30,0,4,1,0,7,2,1,4,3,8,0,1,3,2,2,1,0,1,0,0
9311,2,0,1,55,0,3,0,0,7,2,1,4,3,8,0,1,3,2,2,1,0,1,0,0
9312,2,0,0,80,0,2,1,0,7,2,1,4,3,8,0,1,3,2,2,0,0,1,0,1
9313,2,0,1,55,0,4,1,0,7,2,1,4,3,8,0,1,3,2,2,1,1,0,1,0
9314,2,0,2,30,0,3,1,0,7,2,1,4,3,8,0,1,3,2,2,1,0,1,0,1
9315,0,0,0,80,1,2,0,1,3,0,0,2,13,1,3,0,4,3,0,1,0,0,1,0
9316,0,1,0,80,2,1,1,1,3,0,0,2,13,1,3,0,4,3,0,1,0,0,1,0
9317,0,1,0,80,4,2,1,1,3,0,0,2,13,1,3,0,4,3,0,1,0,0,1,0
9318,0,1,0,55,1,0,0,1,3,0,0,2,13,1,3,0,4,3,0,1,0,0,1,0
9319,0,1,0,30,4,3,1,1,3,0,0,2,13,1,3,0,4,3,0,1,0,0,1,1
9320,0,1,1,55,4,1,0,1,3,0,0,2,13,1,3,0,4,3,0,1,0,0,1,1
9321,0,0,0,30,1,3,1,1,3,0,0,2,13,1,3,0,4,3,0,1,0,0,1,1
9322,0,0,1,55,1,2,1,1,3,0,0,2,13,1,3,0,4,3,0,1,0,0,1,0
9323,0,0,2,30,2,4,1,1,3,0,0,2,13,1,3,0,4,3,0,0,0,0,1,1
9324,0,0,0,80,4,0,1,1,3,0,0,2,13,1,3,0,4,3,0,0,0,0,1,0
9325,1,0,0,30,3,1,1,1,3,0,0,2,13,1,3,0,4,3,0,0,0,1,0,0
9326,1,0,0,80,3,3,1,1,3,0,0,2,13,1,3,0,4,3,0,0,0,0,1,1
9327,1,0,0,80,3,0,1,1,3,0,0,2,13,1,3,0,4,3,0,0,0,1,0,1
9328,1,0,1,55,3,4,1,1,3,0,0,2,13,1,3,0,4,3,0,1,1,0,1,1
9329,1,0,2,30,4,0,0,1,3,0,0,2,13,1,3,0,4,3,0,1,1,0,1,0
9330,1,0,0,80,4,1,1,1,3,0,0,2,13,1,3,0,4,3,0,1,0,0,1,0
9331,2,0,0,30,0,4,1,1,3,0,0,2,13,1,3,0,4,3,0,1,0,1,0,1
9332,2,0,1,55,0,3,0,1,3,0,0,2,13,1,3,0,4,3,0,1,0,1,0,0
9333,2,0,0,80,0,2,1,1,3,0,0,2,13,1,3,0,4,3,0,0,0,1,0,0
9334,2,0,0,80,0,0,1,1,3,0,0,2,13,1,3,0,4,3,0,0,0,0,1,0
9335,2,0,1,55,0,4,1,1,3,0,0,2,13,1,3,0,4,3,0,1,1,0,1,1
9336,2,0,2,30,0,3,1,1,3,0,0,2,13,1,3,0,4,3,0,1,0,1,0,1
9337,0,0,0,80,1,2,0,1,6,2,0,2,0,1,0,1,3,2,1,1,0,0,1,1
9338,0,1,0,80,4,2,1,1,6,2,0,2,0,1,0,1,3,2,1,1,0,0,1,1
9339,0,1,0,30,4,3,1,1,6,2,0,2,0,1,0,1,3,2,1,1,0,0,1,1
9340,0,0,2,30,2,4,1,1,6,2,0,2,0,1,0,1,3,2,1,0,0,0,1,0
9341,0,3,0,80,2,1,1,1,6,2,0,2,0,1,0,1,3,2,1,0,0,0,1,1
9342,0,3,0,55,2,4,1,1,6,2,0,2,0,1,0,1,3,2,1,0,0,0,1,0
9343,1,0,0,80,3,0,1,1,6,2,0,2,0,1,0,1,3,2,1,0,0,1,0,1
9344,1,0,1,55,3,4,1,1,6,2,0,2,0,1,0,1,3,2,1,1,1,0,1,0
9345,1,0,2,30,4,0,0,1,6,2,0,2,0,1,0,1,3,2,1,1,1,0,1,0
9346,1,3,0,55,4,4,1,1,6,2,0,2,0,1,0,1,3,2,1,1,1,0,1,0
9347,1,3,0,30,4,0,1,1,6,2,0,2,0,1,0,1,3,2,1,0,0,1,0,0
9348,1,3,1,55,3,2,1,1,6,2,0,2,0,1,0,1,3,2,1,0,0,1,0,1
9349,2,0,0,30,0,4,1,1,6,2,0,2,0,1,0,1,3,2,1,1,0,1,0,0
9350,2,0,0,30,0,3,1,1,6,2,0,2,0,1,0,1,3,2,1,1,0,0,1,0
9351,2,0,0,80,0,2,1,1,6,2,0,2,0,1,0,1,3,2,1,0,0,1,0,1
9352,2,0,1,55,0,4,1,1,6,2,0,2,0,1,0,1,3,2,1,1,1,0,1,0
9353,2,0,2,30,0,3,1,1,6,2,0,2,0,1,0,1,3,2,1,1,0,1,0,0
9354,0,0,0,80,1,2,0,0,1,0,0,3,6,2,3,2,3,2,1,1,0,0,1,0
9355,0,1,0,80,4,2,1,0,1,0,0,3,6,2,3,2,3,2,1,1,0,0,1,1
9356,0,1,0,30,4,3,1,0,1,0,0,3,6,2,3,2,3,2,1,1,0,0,1,1
9357,0,0,1,55,1,2,1,0,1,0,0,3,6,2,3,2,3,2,1,1,0,0,1,1
9358,0,0,2,30,2,4,1,0,1,0,0,3,6,2,3,2,3,2,1,0,0,0,1,1
9359,0,3,0,80,2,1,1,0,1,0,0,3,6,2,3,2,3,2,1,0,0,0,1,1
9360,0,3,0,55,2,4,1,0,1,0,0,3,6,2,3,2,3,2,1,0,0,0,1,1
9361,0,0,0,80,4,0,1,0,1,0,0,3,6,2,3,2,3,2,1,0,0,0,1,0
9362,1,0,0,80,3,3,1,0,1,0,0,3,6,2,3,2,3,2,1,0,0,0,1,1
9363,1,0,0,80,3,0,1,0,1,0,0,3,6,2,3,2,3,2,1,0,0,1,0,0
9364,1,0,1,55,3,4,1,0,1,0,0,3,6,2,3,2,3,2,1,1,1,0,1,0
9365,1,0,2,30,4,0,0,0,1,0,0,3,6,2,3,2,3,2,1,1,1,0,1,0
9366,1,3,0,55,4,4,1,0,1,0,0,3,6,2,3,2,3,2,1,1,1,0,1,0
9367,1,3,0,30,4,0,1,0,1,0,0,3,6,2,3,2,3,2,1,0,0,1,0,1
9368,1,0,0,80,4,1,1,0,1,0,0,3,6,2,3,2,3,2,1,1,0,0,1,0
9369,1,3,1,55,3,2,1,0,1,0,0,3,6,2,3,2,3,2,1,0,0,1,0,1
9370,2,0,0,30,0,4,1,0,1,0,0,3,6,2,3,2,3,2,1,1,0,1,0,1
9371,2,0,0,30,0,3,1,0,1,0,0,3,6,2,3,2,3,2,1,1,0,0,1,1
9372,2,0,1,55,0,3,0,0,1,0,0,3,6,2,3,2,3,2,1,1,0,1,0,0
9373,2,0,0,80,0,2,1,0,1,0,0,3,6,2,3,2,3,2,1,0,0,1,0,1
9374,2,0,1,55,0,4,1,0,1,0,0,3,6,2,3,2,3,2,1,1,1,0,1,1
9375,2,0,2,30,0,3,1,0,1,0,0,3,6,2,3,2,3,2,1,1,0,1,0,1
9376,0,0,0,80,1,2,0,0,7,2,0,4,6,4,2,3,1,2,1,1,0,0,1,0
9377,0,1,0,80,4,2,1,0,7,2,0,4,6,4,2,3,1,2,1,1,0,0,1,0
9378,0,1,0,30,4,3,1,0,7,2,0,4,6,4,2,3,1,2,1,1,0,0,1,0
9379,0,0,1,55,1,2,1,0,7,2,0,4,6,4,2,3,1,2,1,1,0,0,1,0
9380,0,0,2,30,2,4,1,0,7,2,0,4,6,4,2,3,1,2,1,0,0,0,1,1
9381,0,3,0,80,2,1,1,0,7,2,0,4,6,4,2,3,1,2,1,0,0,0,1,0
9382,0,3,0,55,2,4,1,0,7,2,0,4,6,4,2,3,1,2,1,0,0,0,1,1
9383,0,0,0,80,4,0,1,0,7,2,0,4,6,4,2,3,1,2,1,0,0,0,1,1
9384,1,0,0,80,3,3,1,0,7,2,0,4,6,4,2,3,1,2,1,0,0,0,1,0
9385,1,0,0,80,3,0,1,0,7,2,0,4,6,4,2,3,1,2,1,0,0,1,0,1
9386,1,0,1,55,3,4,1,0,7,2,0,4,6,4,2,3,1,2,1,1,1,0,1,1
9387,1,0,2,30,4,0,0,0,7,2,0,4,6,4,2,3,1,2,1,1,1,0,1,0
9388,1,3,0,55,4,4,1,0,7,2,0,4,6,4,2,3,1,2,1,1,1,0,1,0
9389,1,3,0,30,4,0,1,0,7,2,0,4,6,4,2,3,1,2,1,0,0,1,0,1
9390,1,0,0,80,4,1,1,0,7,2,0,4,6,4,2,3,1,2,1,1,0,0,1,0
9391,1,3,1,55,3,2,1,0,7,2,0,4,6,4,2,3,1,2,1,0,0,1,0,1
9392,2,0,0,30,0,4,1,0,7,2,0,4,6,4,2,3,1,2,1,1,0,1,0,0
9393,2,0,0,30,0,3,1,0,7,2,0,4,6,4,2,3,1,2,1,1,0,0,1,0
9394,2,0,1,55,0,3,0,0,7,2,0,4,6,4,2,3,1,2,1,1,0,1,0,0
9395,2,0,0,80,0,2,1,0,7,2,0,4,6,4,2,3,1,2,1,0,0,1,0,1
9396,2,0,1,55,0,4,1,0,7,2,0,4,6,4,2,3,1,2,1,1,1,0,1,1
9397,2,0,2,30,0,3,1,0,7,2,0,4,6,4,2,3,1,2,1,1,0,1,0,1
9398,0,0,0,80,1,2,0,1,4,0,0,2,13,2,1,0,1,1,1,1,0,0,1,0
9399,0,1,0,80,2,1,1,1,4,0,0,2,13,2,1,0,1,1,1,1,0,0,1,1
9400,0,1,0,80,4,2,1,1,4,0,0,2,13,2,1,0,1,1,1,1,0,0,1,1
9401,0,1,0,55,1,0,0,1,4,0,0,2,13,2,1,0,1,1,1,1,0,0,1,1
9402,0,1,0,30,4,3,1,1,4,0,0,2,13,2,1,0,1,1,1,1,0,0,1,1
9403,0,1,1,55,4,1,0,1,4,0,0,2,13,2,1,0,1,1,1,1,0,0,1,1
9404,0,0,0,30,1,3,1,1,4,0,0,2,13,2,1,0,1,1,1,1,0,0,1,1
9405,0,0,1,55,1,2,1,1,4,0,0,2,13,2,1,0,1,1,1,1,0,0,1,0
9406,0,0,2,30,2,4,1,1,4,0,0,2,13,2,1,0,1,1,1,0,0,0,1,1
9407,0,0,0,80,4,0,1,1,4,0,0,2,13,2,1,0,1,1,1,0,0,0,1,1
9408,1,0,0,30,3,1,1,1,4,0,0,2,13,2,1,0,1,1,1,0,0,1,0,1
9409,1,0,0,80,3,3,1,1,4,0,0,2,13,2,1,0,1,1,1,0,0,0,1,1
9410,1,0,0,80,3,0,1,1,4,0,0,2,13,2,1,0,1,1,1,0,0,1,0,1
9411,1,0,1,55,3,4,1,1,4,0,0,2,13,2,1,0,1,1,1,1,1,0,1,1
9412,1,0,2,30,4,0,0,1,4,0,0,2,13,2,1,0,1,1,1,1,1,0,1,1
9413,1,0,0,80,4,1,1,1,4,0,0,2,13,2,1,0,1,1,1,1,0,0,1,1
9414,2,0,0,30,0,4,1,1,4,0,0,2,13,2,1,0,1,1,1,1,0,1,0,1
9415,2,0,1,55,0,3,0,1,4,0,0,2,13,2,1,0,1,1,1,1,0,1,0,0
9416,2,0,0,80,0,2,1,1,4,0,0,2,13,2,1,0,1,1,1,0,0,1,0,0
9417,2,0,0,80,0,0,1,1,4,0,0,2,13,2,1,0,1,1,1,0,0,0,1,1
9418,2,0,1,55,0,4,1,1,4,0,0,2,13,2,1,0,1,1,1,1,1,0,1,1
9419,2,0,2,30,0,3,1,1,4,0,0,2,13,2,1,0,1,1,1,1,0,1,0,1
9420,0,0,0,80,1,2,0,0,4,3,0,3,9,1,1,3,2,1,1,1,0,0,1,0
9421,0,1,0,80,2,1,1,0,4,3,0,3,9,1,1,3,2,1,1,1,0,0,1,1
9422,0,1,0,80,4,2,1,0,4,3,0,3,9,1,1,3,2,1,1,1,0,0,1,1
9423,0,1,0,55,1,0,0,0,4,3,0,3,9,1,1,3,2,1,1,1,0,0,1,0
9424,0,1,0,30,4,3,1,0,4,3,0,3,9,1,1,3,2,1,1,1,0,0,1,1
9425,0,1,1,55,4,1,0,0,4,3,0,3,9,1,1,3,2,1,1,1,0,0,1,0
9426,0,0,0,30,1,3,1,0,4,3,0,3,9,1,1,3,2,1,1,1,0,0,1,1
9427,0,0,1,55,1,2,1,0,4,3,0,3,9,1,1,3,2,1,1,1,0,0,1,1
9428,0,0,2,30,2,4,1,0,4,3,0,3,9,1,1,3,2,1,1,0,0,0,1,1
9429,0,0,0,80,4,0,1,0,4,3,0,3,9,1,1,3,2,1,1,0,0,0,1,0
9430,1,0,0,30,3,1,1,0,4,3,0,3,9,1,1,3,2,1,1,0,0,1,0,1
9431,1,0,0,80,3,3,1,0,4,3,0,3,9,1,1,3,2,1,1,0,0,0,1,1
9432,1,0,0,80,3,0,1,0,4,3,0,3,9,1,1,3,2,1,1,0,0,1,0,1
9433,1,0,1,55,3,4,1,0,4,3,0,3,9,1,1,3,2,1,1,1,1,0,1,0
9434,1,0,2,30,4,0,0,0,4,3,0,3,9,1,1,3,2,1,1,1,1,0,1,0
9435,1,0,0,80,4,1,1,0,4,3,0,3,9,1,1,3,2,1,1,1,0,0,1,0
9436,2,0,0,30,0,4,1,0,4,3,0,3,9,1,1,3,2,1,1,1,0,1,0,0
9437,2,0,1,55,0,3,0,0,4,3,0,3,9,1,1,3,2,1,1,1,0,1,0,0
9438,2,0,0,80,0,2,1,0,4,3,0,3,9,1,1,3,2,1,1,0,0,1,0,1
9439,2,0,0,80,0,0,1,0,4,3,0,3,9,1,1,3,2,1,1,0,0,0,1,1
9440,2,0,1,55,0,4,1,0,4,3,0,3,9,1,1,3,2,1,1,1,1,0,1,1
9441,2,0,2,30,0,3,1,0,4,3,0,3,9,1,1,3,2,1,1,1,0,1,0,0
9442,0,0,0,80,1,2,0,1,1,1,0,2,2,1,0,1,4,3,2,1,0,0,1,0
9443,0,1,0,80,4,2,1,1,1,1,0,2,2,1,0,1,4,3,2,1,0,0,1,1
9444,0,1,0,30,4,3,1,1,1,1,0,2,2,1,0,1,4,3,2,1,0,0,1,0
9445,0,0,1,55,1,2,1,1,1,1,0,2,2,1,0,1,4,3,2,1,0,0,1,1
9446,0,0,2,30,2,4,1,1,1,1,0,2,2,1,0,1,4,3,2,0,0,0,1,0
9447,0,3,0,80,2,1,1,1,1,1,0,2,2,1,0,1,4,3,2,0,0,0,1,1
9448,0,3,0,55,2,4,1,1,1,1,0,2,2,1,0,1,4,3,2,0,0,0,1,0
9449,0,0,0,80,4,0,1,1,1,1,0,2,2,1,0,1,4,3,2,0,0,0,1,1
9450,1,0,0,80,3,3,1,1,1,1,0,2,2,1,0,1,4,3,2,0,0,0,1,1
9451,1,0,0,80,3,0,1,1,1,1,0,2,2,1,0,1,4,3,2,0,0,1,0,1
9452,1,0,1,55,3,4,1,1,1,1,0,2,2,1,0,1,4,3,2,1,1,0,1,0
